"sensor","minute_interval","ramp_per_second","ramp_per_minute","run"
"Temp3",3,0.00528846153846132,0.317307692307679,1
"Temp3",4,0.00432692307692277,0.259615384615366,1
"Temp3",5,0.00371503496503497,0.222902097902098,1
"Temp3",6,0.00458916083916083,0.27534965034965,1
"Temp3",7,0.00358391608391596,0.215034965034958,1
"Temp3",8,0.00415209790209775,0.249125874125865,1
"Temp3",9,0.0033216783216782,0.199300699300692,1
"Temp3",10,0.00441433566433566,0.26486013986014,1
"Temp3",11,0.00437062937062923,0.262237762237754,1
"Temp3",12,0.00310314685314669,0.186188811188802,1
"Temp3",13,0.00458916083916056,0.275349650349634,1
"Temp3",14,0.0029283216783215,0.17569930069929,1
"Temp3",15,0.00397727272727262,0.238636363636357,1
"Temp3",16,0.00458916083916072,0.275349650349643,1
"Temp3",17,0.00428321678321664,0.256993006992998,1
"Temp3",18,0.00393356643356629,0.236013986013977,1
"Temp3",19,0.0040646853146853,0.243881118881118,1
"Temp3",20,0.00292832167832155,0.175699300699293,1
"Temp3",21,0.0038898601398599,0.233391608391594,1
"Temp3",22,0.0046765734265734,0.280594405594404,1
"Temp3",23,0.00314685314685314,0.188811188811188,1
"Temp3",24,0.00362762237762222,0.217657342657333,1
"Temp3",25,0.00323426573426571,0.194055944055943,1
"Temp3",26,0.00402097902097895,0.241258741258737,1
"Temp3",27,0.00393356643356621,0.236013986013972,1
"Temp3",28,0.00288461538461501,0.1730769230769,1
"Temp3",29,0.00340909090909093,0.204545454545456,1
"Temp3",30,0.00437062937062925,0.262237762237755,1
"Temp3",31,0.00388986013985992,0.233391608391595,1
"Temp3",32,0.00384615384615377,0.230769230769226,1
"Temp3",33,0.00275349650349636,0.165209790209781,1
"Temp3",34,0.00354020979020968,0.212412587412581,1
"Temp3",35,0.00279720279720262,0.167832167832157,1
"Temp3",36,0.00410839160839168,0.246503496503501,1
"Temp3",37,0.00380244755244725,0.228146853146835,1
"Temp3",38,0.00358391608391614,0.215034965034968,1
"Temp3",39,0.00275349650349634,0.16520979020978,1
"Temp3",40,0.00327797202797171,0.196678321678303,1
"Temp3",41,0.00345279720279711,0.207167832167826,1
"Temp3",42,0.00388986013985978,0.233391608391587,1
"Temp3",43,0.00415209790209778,0.249125874125867,1
"Temp3",44,0.00428321678321681,0.256993006993008,1
"Temp3",45,0.00354020979020959,0.212412587412575,1
"Temp3",46,0.00410839160839156,0.246503496503493,1
"Temp3",47,0.00332167832167835,0.199300699300701,1
"Temp3",48,0.00323426573426552,0.194055944055931,1
"Temp3",49,0.00423951048951039,0.254370629370624,1
"Temp3",50,0.00362762237762253,0.217657342657352,1
"Temp3",51,0.00393356643356632,0.236013986013979,1
"Temp3",52,0.00288461538461533,0.17307692307692,1
"Temp3",53,0.00288461538461552,0.173076923076931,1
"Temp3",54,0.00375874125874111,0.225524475524467,1
"Temp3",55,0.00297202797202793,0.178321678321676,1
"Temp3",56,0.00332167832167786,0.199300699300671,1
"Temp3",57,0.00279720279720272,0.167832167832163,1
"Temp3",58,0.00275349650349649,0.165209790209789,1
"Temp3",59,0.00310314685314635,0.186188811188781,1
"Temp3",60,0.00345279720279682,0.207167832167809,1
"Temp3",61,0.00336538461538442,0.201923076923065,1
"Temp3",62,0.00310314685314685,0.186188811188811,1
"Temp3",63,0.00327797202797171,0.196678321678302,1
"Temp3",64,0.00249125874125848,0.149475524475509,1
"Temp3",65,0.0031905594405591,0.191433566433546,1
"Temp3",66,0.00288461538461529,0.173076923076917,1
"Temp3",67,0.00279720279720258,0.167832167832155,1
"Temp3",68,0.0033216783216785,0.19930069930071,1
"Temp3",69,0.00222902097902066,0.13374125874124,1
"Temp3",70,0.00275349650349643,0.165209790209786,1
"Temp3",71,0.00332167832167838,0.199300699300703,1
"Temp3",72,0.00152972027972018,0.0917832167832105,1
"Temp3",73,0.00231643356643363,0.138986013986018,1
"Temp3",74,0.00306818181818168,0.184090909090901,1
